,NM_MUNICIPIO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
4701724,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,1,EMEF. IVONE DE ALMEIDA MONTEIRO
4701728,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,2,EE. AGENOR DE CAMPOS
4701733,MONGAGUÁ,IRACI FAVERO,1,EMEF. JACOUB KOUKDJIAN
4703212,MONGAGUÁ,MARIA DOLORES CAPARROZ,1,EE. PROF. AIDA LEDA BAUER DAVIES
4704196,MONGAGUÁ,QUESIA CAMPOS DOS REIS,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
4705235,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,2,EMEIEF. PEQUENO PRÍNCIPE
4705244,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,2,EE. AGENOR DE CAMPOS
4705685,MONGAGUÁ,VANDERLEI GOMES BARBOZA,1,EE. PROF. AIDA LEDA BAUER DAVIES
4705687,MONGAGUÁ,VANDERLEI GOMES BARBOZA,2,EMEIEF. PEQUENO PRÍNCIPE
4705688,MONGAGUÁ,VANDERLEI GOMES BARBOZA,2,EMEF. JACOUB KOUKDJIAN
4705689,MONGAGUÁ,VANDERLEI GOMES BARBOZA,1,EMEF. JACOUB KOUKDJIAN
4705707,MONGAGUÁ,MURILO MATOS SEABRA,3,EE. AGENOR DE CAMPOS
4705711,MONGAGUÁ,MURILO MATOS SEABRA,6,EMEF. BARIGUI
4705715,MONGAGUÁ,MURILO MATOS SEABRA,4,EE. PROF. ARACY DA SILVA FREITAS
4706186,MONGAGUÁ,IVONETE DE LIMA SANTOS,2,EE. PROF. ARACY DA SILVA FREITAS
4707203,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,2,EE. AGENOR DE CAMPOS
4707210,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,3,EMEF. BARIGUI
4707710,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,14,EE. PROF. ARACY DA SILVA FREITAS
4707713,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4708177,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,3,EE. PROF. ARACY DA SILVA FREITAS
4708178,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4709179,MONGAGUÁ,THIAGO AUGUSTO DOS SANTOS,1,EMEF. JACOUB KOUKDJIAN
4710199,MONGAGUÁ,PATRICIA GLEICI ALBERTO SOBOYEJO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4710675,MONGAGUÁ,MARTA DA CONCEIÇÃO DA SILVA SILVEIRA ANDRADE,1,EMEIEF. PEQUENO PRÍNCIPE
4711208,MONGAGUÁ,RENATO PORTELA ARAÚJO,20,EMEIEF CLAUDIA MARIA ANDRELLA
4711209,MONGAGUÁ,RENATO PORTELA ARAÚJO,5,EMEF. PROF. PEDRO FERNANDES DANTE
4711678,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,1,EE. PROF. ARACY DA SILVA FREITAS
4711705,MONGAGUÁ,CARLOS JACÓ ROCHA,1,EMEF SIRANA KOUKDJIAN
4711706,MONGAGUÁ,CARLOS JACÓ ROCHA,8,EMEF. FLÓRIDA MIRIM
4711707,MONGAGUÁ,CARLOS JACÓ ROCHA,4,EMEIEF CLAUDIA MARIA ANDRELLA
4711708,MONGAGUÁ,CARLOS JACÓ ROCHA,10,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4712165,MONGAGUÁ,IRACI FAVERO,1,EMEF. FLÓRIDA MIRIM
4712167,MONGAGUÁ,IRACI FAVERO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4713690,MONGAGUÁ,MARIA DOLORES CAPARROZ,5,EMEF. FLÓRIDA MIRIM
4715159,MONGAGUÁ,MURILO MATOS SEABRA,9,EMEIEF. PEQUENO PRÍNCIPE
4715161,MONGAGUÁ,MURILO MATOS SEABRA,16,EMEF. IVONE DE ALMEIDA MONTEIRO
4715650,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4715656,MONGAGUÁ,QUESIA CAMPOS DOS REIS,1,EMEIEF CLAUDIA MARIA ANDRELLA
4716153,MONGAGUÁ,VANDERLEI GOMES BARBOZA,1,EMEF. FLÓRIDA MIRIM
4716154,MONGAGUÁ,VANDERLEI GOMES BARBOZA,5,EMEIEF CLAUDIA MARIA ANDRELLA
4716163,MONGAGUÁ,IVONETE DE LIMA SANTOS,1,EMEF. JACOUB KOUKDJIAN
4716193,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,2,EMEIEF. PEQUENO PRÍNCIPE
4716194,MONGAGUÁ,JOCY BARBOSA DA SILVA JUNIOR,2,EMEF. IVONE DE ALMEIDA MONTEIRO
4718201,MONGAGUÁ,CELSO LUIZ GONZAGA,1,EE. PROF. ARACY DA SILVA FREITAS
4718659,MONGAGUÁ,MARIA DOLORES CAPARROZ,1,EE. PROF. ARACY DA SILVA FREITAS
4719639,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,5,EMEF. IVONE DE ALMEIDA MONTEIRO
4719640,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,1,EMEF. BARIGUI
4719641,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
4719680,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,3,EMEF. IVONE DE ALMEIDA MONTEIRO
4719688,MONGAGUÁ,PATRICIA GLEICI ALBERTO SOBOYEJO,1,EE. AGENOR DE CAMPOS
4720628,MONGAGUÁ,EDUARDO DA SILVA DUARTE,1,EMEIEF. PEQUENO PRÍNCIPE
4720629,MONGAGUÁ,EDUARDO DA SILVA DUARTE,1,EMEF. FLÓRIDA MIRIM
4720681,MONGAGUÁ,RENATO PORTELA ARAÚJO,4,EE. PROF. ARACY DA SILVA FREITAS
4720682,MONGAGUÁ,RENATO PORTELA ARAÚJO,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4720686,MONGAGUÁ,ROSANGELA FÁTIMA MONTE RIBEIRO,1,EE. PROF. ARACY DA SILVA FREITAS
4721126,MONGAGUÁ,VANDERLEI GOMES BARBOZA,2,EE. AGENOR DE CAMPOS
4721130,MONGAGUÁ,VANDERLEI GOMES BARBOZA,3,EMEF. BARIGUI
4722168,MONGAGUÁ,SÉRGIO NATALINO DE FREITAS JUNIOR,1,EE. PROF. ARACY DA SILVA FREITAS
4722169,MONGAGUÁ,SÉRGIO NATALINO DE FREITAS JUNIOR,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4723162,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,2,EMEIEF CLAUDIA MARIA ANDRELLA
4723168,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,2,EMEF. IVONE DE ALMEIDA MONTEIRO
4723169,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,5,EMEF. BARIGUI
4724140,MONGAGUÁ,THIAGO AUGUSTO DOS SANTOS,1,EMEF. BARIGUI
4724148,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,4,EMEIEF CLAUDIA MARIA ANDRELLA
4724163,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4724167,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,2,EE. AGENOR DE CAMPOS
4725150,MONGAGUÁ,QUESIA CAMPOS DOS REIS,1,EE. PROF. ARACY DA SILVA FREITAS
4726681,MONGAGUÁ,CARLOS JACÓ ROCHA,9,EMEIEF. PEQUENO PRÍNCIPE
4726682,MONGAGUÁ,CARLOS JACÓ ROCHA,7,EMEF. IVONE DE ALMEIDA MONTEIRO
4727150,MONGAGUÁ,IRACI FAVERO,2,EMEF. IVONE DE ALMEIDA MONTEIRO
4727188,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,7,EMEIEF CLAUDIA MARIA ANDRELLA
4727627,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,6,EMEF. BARIGUI
4727637,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,1,EMEF. IVONE DE ALMEIDA MONTEIRO
4730117,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
4730118,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,1,EMEF. PROF. PEDRO FERNANDES DANTE
4730149,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
4730150,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,2,EMEF. PROF. PEDRO FERNANDES DANTE
4731167,MONGAGUÁ,PATRICIA GLEICI ALBERTO SOBOYEJO,1,EE. PROF. ARACY DA SILVA FREITAS
4731610,MONGAGUÁ,PATRICIA GLEICI ALBERTO SOBOYEJO,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4732119,MONGAGUÁ,VANDERLEI GOMES BARBOZA,3,EMEIEF. PEQUENO PRÍNCIPE
4732120,MONGAGUÁ,VANDERLEI GOMES BARBOZA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
4733096,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,1,EMEF. FLÓRIDA MIRIM
4733098,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,10,EMEIEF CLAUDIA MARIA ANDRELLA
4733134,MONGAGUÁ,RENATO PORTELA ARAÚJO,13,EMEF. JACOUB KOUKDJIAN
4734126,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
4734128,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,1,EMEF. PROF. PEDRO FERNANDES DANTE
4736080,MONGAGUÁ,THIAGO AUGUSTO DOS SANTOS,3,EMEIEF. PEQUENO PRÍNCIPE
4738075,MONGAGUÁ,CARLOS JACÓ ROCHA,6,EMEF. JACOUB KOUKDJIAN
4738076,MONGAGUÁ,CARLOS JACÓ ROCHA,1,EMEF. FLÓRIDA MIRIM
4738077,MONGAGUÁ,CARLOS JACÓ ROCHA,3,EMEF. TONICO SILVA
4738078,MONGAGUÁ,CARLOS JACÓ ROCHA,5,EMEF. TONICO SILVA
4738101,MONGAGUÁ,IRACI FAVERO,2,EMEF. JACOUB KOUKDJIAN
4738603,MONGAGUÁ,IVONETE DE LIMA SANTOS,3,EE. PROF. ARACY DA SILVA FREITAS
4738604,MONGAGUÁ,IVONETE DE LIMA SANTOS,5,EE. PROF. ARACY DA SILVA FREITAS
4739584,MONGAGUÁ,MARIA DOLORES CAPARROZ,2,EMEF. FLÓRIDA MIRIM
4740098,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,12,EE. PROF. ARACY DA SILVA FREITAS
4740099,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,9,EE. PROF. ARACY DA SILVA FREITAS
4740100,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,1,EMEIEF CLAUDIA MARIA ANDRELLA
4740572,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,3,EE. PROF. ARACY DA SILVA FREITAS
4740573,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,2,EE. PROF. ARACY DA SILVA FREITAS
4740574,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,1,EMEIEF CLAUDIA MARIA ANDRELLA
4741586,MONGAGUÁ,VANDERLEI GOMES BARBOZA,4,EMEF. JACOUB KOUKDJIAN
4744041,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,7,EE. PROF. ARACY DA SILVA FREITAS
4744042,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,2,EE. PROF. ARACY DA SILVA FREITAS
4744056,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,2,EMEIEF CLAUDIA MARIA ANDRELLA
4744577,MONGAGUÁ,THIAGO AUGUSTO DOS SANTOS,1,EMEF. TONICO SILVA
4745561,MONGAGUÁ,CARLOS JACÓ ROCHA,2,EE. PROF. AIDA LEDA BAUER DAVIES
4745562,MONGAGUÁ,CARLOS JACÓ ROCHA,2,EMEF. FLÓRIDA MIRIM
4745563,MONGAGUÁ,CARLOS JACÓ ROCHA,2,EE. AGENOR DE CAMPOS
4746533,MONGAGUÁ,MARIA DOLORES CAPARROZ,3,EMEF. FLÓRIDA MIRIM
4747071,MONGAGUÁ,VANDERLEI GOMES BARBOZA,3,EMEF. FLÓRIDA MIRIM
4747072,MONGAGUÁ,VANDERLEI GOMES BARBOZA,3,EE. AGENOR DE CAMPOS
4747550,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,4,EMEIEF CLAUDIA MARIA ANDRELLA
4749559,MONGAGUÁ,FERNANDO ACCIOLY MONTEIRO DE ALCANTARA,2,EMEF VEREADOR GIVALDO ALVES GOMES
4750012,MONGAGUÁ,CARLOS JACÓ ROCHA,4,EE. PROF. AIDA LEDA BAUER DAVIES
4750013,MONGAGUÁ,CARLOS JACÓ ROCHA,3,EMEF SIRANA KOUKDJIAN
4750014,MONGAGUÁ,CARLOS JACÓ ROCHA,8,EE. AGENOR DE CAMPOS
4750015,MONGAGUÁ,CARLOS JACÓ ROCHA,2,EMEF. JACOUB KOUKDJIAN
4750052,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,1,EMEF VEREADOR GIVALDO ALVES GOMES
4751556,MONGAGUÁ,VANDERLEI GOMES BARBOZA,6,EMEF. JACOUB KOUKDJIAN
4751557,MONGAGUÁ,VANDERLEI GOMES BARBOZA,1,EE. AGENOR DE CAMPOS
4753566,MONGAGUÁ,CARLOS JACÓ ROCHA,3,EE. PROF. AIDA LEDA BAUER DAVIES
4753567,MONGAGUÁ,CARLOS JACÓ ROCHA,6,EMEF. BARIGUI
4753568,MONGAGUÁ,CARLOS JACÓ ROCHA,6,EE. AGENOR DE CAMPOS
4754514,MONGAGUÁ,RENATO PORTELA ARAÚJO,2,EMEF. PROF. PEDRO FERNANDES DANTE
4754515,MONGAGUÁ,CELSO LUIZ GONZAGA,2,EE. AGENOR DE CAMPOS
4754517,MONGAGUÁ,ROSANGELA FÁTIMA MONTE RIBEIRO,3,EMEF. PROF. PEDRO FERNANDES DANTE
4755523,MONGAGUÁ,VANDERLEI GOMES BARBOZA,1,EE. PROF. AIDA LEDA BAUER DAVIES
4755525,MONGAGUÁ,VANDERLEI GOMES BARBOZA,5,EMEF. BARIGUI
4755526,MONGAGUÁ,VANDERLEI GOMES BARBOZA,1,EE. AGENOR DE CAMPOS
4757551,MONGAGUÁ,CARLOS JACÓ ROCHA,11,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4757552,MONGAGUÁ,CARLOS JACÓ ROCHA,2,EMEF SIRANA KOUKDJIAN
4757553,MONGAGUÁ,CARLOS JACÓ ROCHA,3,EMEF SIRANA KOUKDJIAN
4759023,MONGAGUÁ,QUESIA CAMPOS DOS REIS,1,EMEF. PROF. PEDRO FERNANDES DANTE
4759532,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,1,EMEF. FLÓRIDA MIRIM
4759533,MONGAGUÁ,CARLOS EDUARDO VENANCIO PIRES DE MAGALHÃES,1,EMEF. JACOUB KOUKDJIAN
4759572,MONGAGUÁ,VANDERLEI GOMES BARBOZA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4762033,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
4762034,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
4762064,MONGAGUÁ,CARLOS JACÓ ROCHA,4,EMEF. TONICO SILVA
4762522,MONGAGUÁ,IRACI FAVERO,2,EMEF. TONICO SILVA
4763069,MONGAGUÁ,MARIA DOLORES CAPARROZ,2,EMEF. TONICO SILVA
4765540,MONGAGUÁ,EDUARDO DA SILVA DUARTE,1,EMEF. PROF. PEDRO FERNANDES DANTE
4765551,MONGAGUÁ,LUCIANO LARA VIEIRA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
4766033,MONGAGUÁ,RENATO PORTELA ARAÚJO,4,EMEF SIRANA KOUKDJIAN
4767016,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,4,EMEF. JACOUB KOUKDJIAN
4769543,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4769550,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,1,EMEIEF CLAUDIA MARIA ANDRELLA
4769555,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4769998,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,4,EMEF. FLÓRIDA MIRIM
4771015,MONGAGUÁ,SILVIO BAYEUX DA SILVA NETO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4773010,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,2,EMEF. IVONE DE ALMEIDA MONTEIRO
4774985,MONGAGUÁ,EDIMILSON JOAQUIM JUSTINIANO,1,EMEIEF CLAUDIA MARIA ANDRELLA
4774991,MONGAGUÁ,EDIMILSON JOAQUIM JUSTINIANO,1,EMEF. FLÓRIDA MIRIM
4775017,MONGAGUÁ,RENATO PORTELA ARAÚJO,4,EMEF SIRANA KOUKDJIAN
4775018,MONGAGUÁ,RENATO PORTELA ARAÚJO,5,EE. PROF. AIDA LEDA BAUER DAVIES
4775019,MONGAGUÁ,RENATO PORTELA ARAÚJO,4,EMEIEF. PEQUENO PRÍNCIPE
4775020,MONGAGUÁ,RENATO PORTELA ARAÚJO,10,EMEF. JACOUB KOUKDJIAN
4775021,MONGAGUÁ,RENATO PORTELA ARAÚJO,12,EMEF. JACOUB KOUKDJIAN
4775032,MONGAGUÁ,ROSANGELA FÁTIMA MONTE RIBEIRO,1,EMEF. JACOUB KOUKDJIAN
4775524,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,1,EMEF. FLÓRIDA MIRIM
4776500,MONGAGUÁ,IVONETE DE LIMA SANTOS,1,EE. AGENOR DE CAMPOS
4776501,MONGAGUÁ,IVONETE DE LIMA SANTOS,4,EE. PROF. ARACY DA SILVA FREITAS
4888461,MONGAGUÁ,FRANCISCA ELIAS DA SILVA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4888470,MONGAGUÁ,RODRIGO IRLANDO RODRIGUES FURTADO,7,EE. PROF. ARACY DA SILVA FREITAS
4888914,MONGAGUÁ,RODRIGO IRLANDO RODRIGUES FURTADO,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4889477,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,6,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4889925,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4889945,MONGAGUÁ,KATE MIRANDA KOPCHAK,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4891936,MONGAGUÁ,MAURO WILLIANS KHATAUNIAN,1,EMEF. JACOUB KOUKDJIAN
4892985,MONGAGUÁ,FRANCISCA ELIAS DA SILVA,2,EMEF. TONICO SILVA
4892991,MONGAGUÁ,FRANCISCA ELIAS DA SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4893442,MONGAGUÁ,VOTO NULO,8,EMEF. TONICO SILVA
4893447,MONGAGUÁ,VOTO NULO,5,EMEF. PREFEITO CASSIMIRO CORREA NETO
4893453,MONGAGUÁ,ODIRLEY VASCÃO,1,EMEF. JACOUB KOUKDJIAN
4894950,MONGAGUÁ,FRANCISCO DOUGLAS SANTOS CAMPOS,1,EMEF. TONICO SILVA
4894953,MONGAGUÁ,FRANCISCO DOUGLAS SANTOS CAMPOS,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4894968,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,7,EMEF. TONICO SILVA
4894970,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
4894990,MONGAGUÁ,KATE MIRANDA KOPCHAK,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4897949,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,9,EMEF. JACOUB KOUKDJIAN
4899014,MONGAGUÁ,RODRIGO IRLANDO RODRIGUES FURTADO,5,EMEF. JACOUB KOUKDJIAN
4899993,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
4900013,MONGAGUÁ,LILIAN CRISTIANE ALVES RIBEIRO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4900987,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,3,EMEIEF SÍTIO DO PICA PAU AMARELO
4900988,MONGAGUÁ,SIMONE CRISTINA DE MELO,1,EMEF. TONICO SILVA
4900991,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4901000,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,3,EMEIEF. PEQUENO PRÍNCIPE
4901009,MONGAGUÁ,DANIEL SOARES DA SILVA,3,EMEF. TONICO SILVA
4901014,MONGAGUÁ,DANIEL SOARES DA SILVA,2,EMEF. TONICO SILVA
4901024,MONGAGUÁ,DANIEL SOARES DA SILVA,2,EE. PROF. ARACY DA SILVA FREITAS
4904014,MONGAGUÁ,VOTO NULO,5,EMEIEF SÍTIO DO PICA PAU AMARELO
4904017,MONGAGUÁ,VOTO NULO,9,EMEF. PREFEITO CASSIMIRO CORREA NETO
4904026,MONGAGUÁ,VOTO NULO,5,EMEIEF. PEQUENO PRÍNCIPE
4905010,MONGAGUÁ,ROSEMARY DE SOUZA SILVA SANTOS,3,EMEIEF. PEQUENO PRÍNCIPE
4906520,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4906522,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,1,EMEIEF. PEQUENO PRÍNCIPE
4906529,MONGAGUÁ,KATE MIRANDA KOPCHAK,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4908053,MONGAGUÁ,JOSÉ BENJAMIN OVIN VEGA JUNIOR,1,EE. PROF. ARACY DA SILVA FREITAS
4909041,MONGAGUÁ,EDUARDO SANTANA ROQUE DA SILVA,2,EMEF. TONICO SILVA
4909050,MONGAGUÁ,EDUARDO SANTANA ROQUE DA SILVA,3,EMEF. TONICO SILVA
4909062,MONGAGUÁ,EDUARDO SANTANA ROQUE DA SILVA,2,EE. PROF. ARACY DA SILVA FREITAS
4910522,MONGAGUÁ,ROSEMARY DE SOUZA SILVA SANTOS,1,EMEF. BARIGUI
4912071,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,2,EMEIEF SÍTIO DO PICA PAU AMARELO
4912074,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4912534,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,2,EMEIEF. PEQUENO PRÍNCIPE
4913028,MONGAGUÁ,GUSTAVO RIBEIRO CORREIA,1,EE. PROF. ARACY DA SILVA FREITAS
4913033,MONGAGUÁ,LILIAN CRISTIANE ALVES RIBEIRO,1,EMEF. BARIGUI
4916094,MONGAGUÁ,VOTO NULO,10,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4916544,MONGAGUÁ,VOTO NULO,9,EMEIEF. PEQUENO PRÍNCIPE
4917559,MONGAGUÁ,FRANCISCA ELIAS DA SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4917560,MONGAGUÁ,FRANCISCA ELIAS DA SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4917580,MONGAGUÁ,ROSEMARY DE SOUZA SILVA SANTOS,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4917584,MONGAGUÁ,ROSEMARY DE SOUZA SILVA SANTOS,1,EMEIEF CLAUDIA MARIA ANDRELLA
4918070,MONGAGUÁ,MAURO WILLIANS KHATAUNIAN,2,EMEF. PROF. PEDRO FERNANDES DANTE
4919094,MONGAGUÁ,SILVIO VIANA VIEIRA,5,EE. AGENOR DE CAMPOS
4919593,MONGAGUÁ,ODIRLEY VASCÃO,5,EMEF. PROF. PEDRO FERNANDES DANTE
4919612,MONGAGUÁ,LILIAN CRISTIANE ALVES RIBEIRO,1,EMEIEF CLAUDIA MARIA ANDRELLA
4920109,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4920114,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,8,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4920115,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
4920117,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,4,EMEIEF CLAUDIA MARIA ANDRELLA
4920561,MONGAGUÁ,KATE MIRANDA KOPCHAK,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
4920563,MONGAGUÁ,KATE MIRANDA KOPCHAK,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4920564,MONGAGUÁ,KATE MIRANDA KOPCHAK,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
4920605,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4920608,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,2,EMEIEF. PEQUENO PRÍNCIPE
4921072,MONGAGUÁ,SIMONE CRISTINA DE MELO,1,EE. AGENOR DE CAMPOS
4921075,MONGAGUÁ,SIMONE CRISTINA DE MELO,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4921090,MONGAGUÁ,DANIEL SOARES DA SILVA,1,EE. AGENOR DE CAMPOS
4921091,MONGAGUÁ,DANIEL SOARES DA SILVA,4,EE. AGENOR DE CAMPOS
4921093,MONGAGUÁ,DANIEL SOARES DA SILVA,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4922625,MONGAGUÁ,ROSEMARY DE SOUZA SILVA SANTOS,2,EE. PROF. ARACY DA SILVA FREITAS
4922629,MONGAGUÁ,ROSEMARY DE SOUZA SILVA SANTOS,2,EMEIEF CLAUDIA MARIA ANDRELLA
4924102,MONGAGUÁ,VOTO NULO,3,EMEF. BARIGUI
4924596,MONGAGUÁ,LILIAN CRISTIANE ALVES RIBEIRO,1,EE. PROF. ARACY DA SILVA FREITAS
4924649,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,10,EE. PROF. ARACY DA SILVA FREITAS
4924650,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,1,EMEIEF CLAUDIA MARIA ANDRELLA
4926142,MONGAGUÁ,EDUARDO SANTANA ROQUE DA SILVA,6,EE. AGENOR DE CAMPOS
