,NM_MUNICIPIO,DS_CARGO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
7205770,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,6,EMEF. JACOUB KOUKDJIAN
7206857,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,4,EMEF. PROF. PEDRO FERNANDES DANTE
7208359,MONGAGUÁ,Vereador,VOTO NULO,24,EMEIEF. PEQUENO PRÍNCIPE
7211190,MONGAGUÁ,Vereador,VANDERLEI GOMES BARBOZA,2,EMEF. VERA CRUZ
7211272,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,12,EMEF. PROF. PEDRO FERNANDES DANTE
7212335,MONGAGUÁ,Vereador,VOTO NULO,10,EMEF. PROF. PEDRO FERNANDES DANTE
7212604,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,2,EMEF. REGINA MARIA
7212605,MONGAGUÁ,Vereador,BALDUINO RODRIGUES DINIZ,1,EMEF. REGINA MARIA
7212791,MONGAGUÁ,Vereador,ALVARO ROBERTO LOUREIRO,1,EMEF. TONICO SILVA
7213143,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,5,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7213576,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,3,EMEIEF. PEQUENO PRÍNCIPE
7213577,MONGAGUÁ,Vereador,BALDUINO RODRIGUES DINIZ,2,EMEIEF. PEQUENO PRÍNCIPE
7213816,MONGAGUÁ,Vereador,JULIA GARE DOS ANJOS,1,EMEIEF. PEQUENO PRÍNCIPE
7214052,MONGAGUÁ,Vereador,ALEXANDRE BARRIL DALLA PRIA,2,EE. PROF. ARACY DA SILVA FREITAS
7214498,MONGAGUÁ,Vereador,RENATA JULIA TORTORA RODRIGUES,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7216027,MONGAGUÁ,Vereador,RENATA JULIA TORTORA RODRIGUES,1,EMEF. IVONE DE ALMEIDA MONTEIRO
7217636,MONGAGUÁ,Vereador,VANDERLEI GOMES BARBOZA,1,EE. PROF. ARACY DA SILVA FREITAS
7218610,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
7218625,MONGAGUÁ,Vereador,BALDUINO RODRIGUES DINIZ,1,EMEF. IVONE DE ALMEIDA MONTEIRO
7218821,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,3,EMEF. BARIGUI
7219338,MONGAGUÁ,Vereador,VOTO NULO,7,EMEF. PROF. PEDRO FERNANDES DANTE
7219763,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,4,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7220851,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7221018,MONGAGUÁ,Vereador,ALEXANDRE BARRIL DALLA PRIA,1,EMEIEF. PEQUENO PRÍNCIPE
7222271,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,7,EMEF. BARIGUI
7222697,MONGAGUÁ,Vereador,DURVALENO DEUSDARA BRITO,6,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7222984,MONGAGUÁ,Vereador,PATRÍCIA ALENCAR DE OLIVEIRA BAPTISTA,1,EMEF. VERA CRUZ
7223225,MONGAGUÁ,Vereador,JAQUELINE DE ARAÚJO IVANOFF,1,EMEF. JACOUB KOUKDJIAN
7223706,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,4,EE. PROF. ARACY DA SILVA FREITAS
7223988,MONGAGUÁ,Vereador,SERGIO CARLOS FONSECA DOMINGOS,2,EMEF. VERA CRUZ
7224166,MONGAGUÁ,Vereador,VOTO NULO,14,EMEF. REGINA MARIA
7224203,MONGAGUÁ,Vereador,JAQUELINE DE ARAÚJO IVANOFF,1,EMEF. TONICO SILVA
7225267,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
7225606,MONGAGUÁ,Vereador,JAQUELINE DE ARAÚJO IVANOFF,1,EE. AGENOR DE CAMPOS
7226413,MONGAGUÁ,Vereador,RENATA JULIA TORTORA RODRIGUES,1,EE. PROF. AIDA LEDA BAUER DAVIES
7227198,MONGAGUÁ,Vereador,PATRÍCIA ALENCAR DE OLIVEIRA BAPTISTA,1,EMEF. BARIGUI
7227469,MONGAGUÁ,Vereador,RENATA JULIA TORTORA RODRIGUES,1,EMEIEF. PEQUENO PRÍNCIPE
7228694,MONGAGUÁ,Vereador,PATRÍCIA ALENCAR DE OLIVEIRA BAPTISTA,1,EMEF. FLÓRIDA MIRIM
7229209,MONGAGUÁ,Vereador,SERGIO CARLOS FONSECA DOMINGOS,1,EMEF. FLÓRIDA MIRIM
7229651,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,9,EMEF. REGINA MARIA
7230449,MONGAGUÁ,Vereador,VANDERLEI GOMES BARBOZA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
7231285,MONGAGUÁ,Vereador,ARGEO ARIAS RODRIGUES FILHO,4,EMEF. TONICO SILVA
7231435,MONGAGUÁ,Vereador,ALEXANDRE BARRIL DALLA PRIA,2,EMEF. JACOUB KOUKDJIAN
7233226,MONGAGUÁ,Vereador,ARGEO ARIAS RODRIGUES FILHO,3,EMEF SIRANA KOUKDJIAN
7233892,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,4,EE. PROF. ARACY DA SILVA FREITAS
7234123,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,1,EMEF. FLÓRIDA MIRIM
7235150,MONGAGUÁ,Vereador,DURVALENO DEUSDARA BRITO,1,EMEF. REGINA MARIA
7235255,MONGAGUÁ,Vereador,MARÍLIA APARECIDA TERRÃO,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7236661,MONGAGUÁ,Vereador,SERGIO CARLOS FONSECA DOMINGOS,1,EMEF. FLÓRIDA MIRIM
7238152,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,7,EMEF. REGINA MARIA
7238384,MONGAGUÁ,Vereador,ALVARO ROBERTO LOUREIRO,2,EMEF. VERA CRUZ
7239268,MONGAGUÁ,Vereador,ADRIANA GALINDO DOS SANTOS LEITE,1,EMEF. REGINA MARIA
7239802,MONGAGUÁ,Vereador,ADRIANA GALINDO DOS SANTOS LEITE,1,EMEF. IVONE DE ALMEIDA MONTEIRO
7240196,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,2,EMEF. REGINA MARIA
7242190,MONGAGUÁ,Vereador,AURIVALDO JOSÉ DOS SANTOS,1,EMEF. REGINA MARIA
7242221,MONGAGUÁ,Vereador,MARÍLIA APARECIDA TERRÃO,1,EMEF. PROF. PEDRO FERNANDES DANTE
7242604,MONGAGUÁ,Vereador,THIAGO DOS REIS SANTOS,2,EMEF. FLÓRIDA MIRIM
7243290,MONGAGUÁ,Vereador,ADRIANA GALINDO DOS SANTOS LEITE,1,EMEF. VERA CRUZ
7243573,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,3,EMEF. TONICO SILVA
7243628,MONGAGUÁ,Vereador,AURIVALDO JOSÉ DOS SANTOS,3,EMEF. REGINA MARIA
7243649,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7244138,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,3,EMEF. VERA CRUZ
7245319,MONGAGUÁ,Vereador,ALVARO ROBERTO LOUREIRO,1,EMEF. TONICO SILVA
7246057,MONGAGUÁ,Vereador,ANTONIO EDUARDO DOS SANTOS,12,EE. PROF. ARACY DA SILVA FREITAS
7247058,MONGAGUÁ,Vereador,KELLY DE LIRA CAPATTO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7247325,MONGAGUÁ,Vereador,SILVIO VIANA VIEIRA,1,EMEF. FLÓRIDA MIRIM
7248123,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,4,EMEF. VERA CRUZ
7248528,MONGAGUÁ,Vereador,ANTONIO EDUARDO DOS SANTOS,7,EE. PROF. ARACY DA SILVA FREITAS
7248563,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,2,EMEF. JACOUB KOUKDJIAN
7250155,MONGAGUÁ,Vereador,AURIVALDO JOSÉ DOS SANTOS,3,EE. AGENOR DE CAMPOS
7250158,MONGAGUÁ,Vereador,AURIVALDO JOSÉ DOS SANTOS,4,EE. PROF. AIDA LEDA BAUER DAVIES
7251053,MONGAGUÁ,Vereador,RENATO CARBALLO LORENZO,3,EE. AGENOR DE CAMPOS
7251520,MONGAGUÁ,Vereador,ANTONIO EDUARDO DOS SANTOS,5,EMEF. PROF. PEDRO FERNANDES DANTE
7251645,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,6,EMEF. VERA CRUZ
7251970,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,1,EMEF. BARIGUI
7253018,MONGAGUÁ,Vereador,RENATO CARBALLO LORENZO,1,EE. AGENOR DE CAMPOS
7253356,MONGAGUÁ,Vereador,IONE MENGHI BRACCO,2,EMEIEF. PEQUENO PRÍNCIPE
7254641,MONGAGUÁ,Vereador,AURIVALDO JOSÉ DOS SANTOS,3,EMEF. IVONE DE ALMEIDA MONTEIRO
7254700,MONGAGUÁ,Vereador,VOTO BRANCO,14,EMEIEF. PEQUENO PRÍNCIPE
7254968,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7255623,MONGAGUÁ,Vereador,AURIVALDO JOSÉ DOS SANTOS,1,EMEF. TONICO SILVA
7255652,MONGAGUÁ,Vereador,ALEXANDRE ALVES MONTEIRO,1,EMEF. TONICO SILVA
7257214,MONGAGUÁ,Vereador,CARLOS EDUARDO MARTINS,1,EMEF. VERA CRUZ
7257427,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,2,EMEIEF. PEQUENO PRÍNCIPE
7260031,MONGAGUÁ,Vereador,RENATO CARBALLO LORENZO,1,EE. PROF. ARACY DA SILVA FREITAS
7260435,MONGAGUÁ,Vereador,LEOLINDA FONSECA TENORIO,1,EE. PROF. ARACY DA SILVA FREITAS
7261196,MONGAGUÁ,Vereador,CARLOS EDUARDO MARTINS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7261545,MONGAGUÁ,Vereador,RENATO CARBALLO LORENZO,6,EE. PROF. ARACY DA SILVA FREITAS
7262907,MONGAGUÁ,Vereador,ANTONIO EDUARDO DOS SANTOS,11,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7263086,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,4,EMEF. REGINA MARIA
7263454,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,4,EE. PROF. ARACY DA SILVA FREITAS
7263486,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,1,EMEF. REGINA MARIA
7264466,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,2,EE. PROF. ARACY DA SILVA FREITAS
7266437,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,3,EMEF. PROF. PEDRO FERNANDES DANTE
7266689,MONGAGUÁ,Vereador,MARIA DO ROSARIO LISBOA GONÇALVES,1,EE. AGENOR DE CAMPOS
7266905,MONGAGUÁ,Vereador,ANTONIO EDUARDO DOS SANTOS,12,EMEF. FLÓRIDA MIRIM
7267725,MONGAGUÁ,Vereador,VOTO BRANCO,13,EE. AGENOR DE CAMPOS
7271607,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,3,EMEF. BARIGUI
7271641,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,1,EMEF. BARIGUI
7272120,MONGAGUÁ,Vereador,VOTO BRANCO,5,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7274439,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,1,EE. PROF. ARACY DA SILVA FREITAS
7275864,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,5,EE. PROF. ARACY DA SILVA FREITAS
7275900,MONGAGUÁ,Vereador,ABRAÃO GONÇALVES,2,EMEIEF. PEQUENO PRÍNCIPE
7275914,MONGAGUÁ,Vereador,FABRICIO DA SILVA ALMEIDA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
7275915,MONGAGUÁ,Vereador,ADEILSON JOSÉ DA SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
7276940,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,3,EE. PROF. ARACY DA SILVA FREITAS
7277130,MONGAGUÁ,Vereador,QUINTINO MIRANDA DOS SANTOS,1,EMEF. VERA CRUZ
7277331,MONGAGUÁ,Vereador,ALEXANDRE BARRIL DALLA PRIA,2,EE. AGENOR DE CAMPOS
7278305,MONGAGUÁ,Vereador,SÉRGIO SILVESTRE RODRIGUES,6,EMEF. REGINA MARIA
7279080,MONGAGUÁ,Vereador,AURIVALDO JOSÉ DOS SANTOS,12,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7279347,MONGAGUÁ,Vereador,SÉRGIO SILVESTRE RODRIGUES,13,EMEF. IVONE DE ALMEIDA MONTEIRO
7279625,MONGAGUÁ,Vereador,GIOVANNA FREIRE,1,EMEF. IVONE DE ALMEIDA MONTEIRO
7279810,MONGAGUÁ,Vereador,SERGIO CARLOS FONSECA DOMINGOS,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7280147,MONGAGUÁ,Vereador,FÁBIO CARVALHO DONATO,1,EMEF. REGINA MARIA
7280972,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,20,EMEF. PROF. PEDRO FERNANDES DANTE
7280979,MONGAGUÁ,Vereador,VANDERLEI GOMES BARBOZA,3,EMEF. IVONE DE ALMEIDA MONTEIRO
7282422,MONGAGUÁ,Vereador,VANDERLEI GOMES BARBOZA,2,EMEIEF. PEQUENO PRÍNCIPE
7282589,MONGAGUÁ,Vereador,AURIVALDO JOSÉ DOS SANTOS,5,EE. PROF. ARACY DA SILVA FREITAS
7282952,MONGAGUÁ,Vereador,TIAGO JOSÉ DE OLIVEIRA,1,EE. AGENOR DE CAMPOS
7282976,MONGAGUÁ,Vereador,TIAGO JOSÉ DE OLIVEIRA,3,EE. PROF. AIDA LEDA BAUER DAVIES
7283369,MONGAGUÁ,Vereador,COSME EDIMAR FERREIRA DE SOUZA,1,EMEIEF. PEQUENO PRÍNCIPE
7283455,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEF. TONICO SILVA
7283545,MONGAGUÁ,Vereador,ALEXANDRE ALVES MONTEIRO,1,EE. PROF. ARACY DA SILVA FREITAS
7283790,MONGAGUÁ,Vereador,ALEXANDRE BARRIL DALLA PRIA,2,EE. PROF. ARACY DA SILVA FREITAS
7283936,MONGAGUÁ,Vereador,ALINI ARAUJO ONORIO,2,EE. PROF. AIDA LEDA BAUER DAVIES
7284619,MONGAGUÁ,Vereador,GIOVANNA FREIRE,1,EE. AGENOR DE CAMPOS
7284828,MONGAGUÁ,Vereador,ALEXANDRE BARRIL DALLA PRIA,4,EE. PROF. ARACY DA SILVA FREITAS
7285093,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7286618,MONGAGUÁ,Vereador,FÁBIO CARVALHO DONATO,2,EE. AGENOR DE CAMPOS
7286640,MONGAGUÁ,Vereador,FÁBIO CARVALHO DONATO,2,EE. PROF. AIDA LEDA BAUER DAVIES
7286804,MONGAGUÁ,Vereador,SÉRGIO SILVESTRE RODRIGUES,4,EMEF SIRANA KOUKDJIAN
7288945,MONGAGUÁ,Vereador,TIAGO JOSÉ DE OLIVEIRA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
7289374,MONGAGUÁ,Vereador,ALINI ARAUJO ONORIO,2,EMEF. IVONE DE ALMEIDA MONTEIRO
7289513,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEF. VERA CRUZ
7290291,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,1,EMEF SIRANA KOUKDJIAN
7290356,MONGAGUÁ,Vereador,TIAGO JOSÉ DE OLIVEIRA,1,EMEF. TONICO SILVA
7290371,MONGAGUÁ,Vereador,ALINI ARAUJO ONORIO,5,EMEF. TONICO SILVA
7290613,MONGAGUÁ,Vereador,HYURI RODRIGUES BORGES,2,EMEF. PROF. PEDRO FERNANDES DANTE
7290794,MONGAGUÁ,Vereador,LUANA OLIVEIRA SERRA OZIAS,1,EMEIEF. PEQUENO PRÍNCIPE
7291057,MONGAGUÁ,Vereador,FÁBIO CARVALHO DONATO,2,EMEF. IVONE DE ALMEIDA MONTEIRO
7291259,MONGAGUÁ,Vereador,SERGIO CARLOS FONSECA DOMINGOS,1,EE. AGENOR DE CAMPOS
7291342,MONGAGUÁ,Vereador,ADEILSON JOSÉ DA SILVA,2,EMEIEF. PEQUENO PRÍNCIPE
7291813,MONGAGUÁ,Vereador,LUANA OLIVEIRA SERRA OZIAS,2,EMEF. FLÓRIDA MIRIM
7293000,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
7294336,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,2,EMEF. FLÓRIDA MIRIM
7295510,MONGAGUÁ,Vereador,ALVARO ROBERTO LOUREIRO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
7295694,MONGAGUÁ,Vereador,ANTONIO CARLOS ALVES DE LIRA,1,EMEF. JACOUB KOUKDJIAN
7296576,MONGAGUÁ,Vereador,PATRICIA REGINA VIUDE HERRADA,1,EE. PROF. AIDA LEDA BAUER DAVIES
7301981,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,12,EMEIEF. PEQUENO PRÍNCIPE
7302792,MONGAGUÁ,Vereador,ABRAÃO GONÇALVES,1,EMEF. BARIGUI
7304403,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,3,EE. PROF. AIDA LEDA BAUER DAVIES
7305064,MONGAGUÁ,Vereador,VOTO BRANCO,8,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7307038,MONGAGUÁ,Vereador,PATRICIA REGINA VIUDE HERRADA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
7308271,MONGAGUÁ,Vereador,RENATO PORTELA ARAÚJO,10,EMEF. REGINA MARIA
7308446,MONGAGUÁ,Vereador,HYURI RODRIGUES BORGES,2,EMEIEF SÍTIO DO PICA PAU AMARELO
7308743,MONGAGUÁ,Vereador,RENATO PORTELA ARAÚJO,2,EMEF. IVONE DE ALMEIDA MONTEIRO
7309523,MONGAGUÁ,Vereador,ALVARO ROBERTO LOUREIRO,2,EMEF. FLÓRIDA MIRIM
7311523,MONGAGUÁ,Vereador,JULIA GARE DOS ANJOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7312471,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,18,EMEF. PROF. PEDRO FERNANDES DANTE
7312869,MONGAGUÁ,Vereador,AURIVALDO JOSÉ DOS SANTOS,3,EMEF. TONICO SILVA
7313042,MONGAGUÁ,Vereador,MARÍLIA APARECIDA TERRÃO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7313529,MONGAGUÁ,Vereador,DURVALENO DEUSDARA BRITO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7314248,MONGAGUÁ,Vereador,RENATO PORTELA ARAÚJO,7,EMEF. VERA CRUZ
7315479,MONGAGUÁ,Vereador,DURVALENO DEUSDARA BRITO,1,EMEF. BARIGUI
7318086,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,3,EMEF. BARIGUI
7318090,MONGAGUÁ,Vereador,BALDUINO RODRIGUES DINIZ,6,EMEF. BARIGUI
7318508,MONGAGUÁ,Vereador,DURVALENO DEUSDARA BRITO,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
7319541,MONGAGUÁ,Vereador,VOTO BRANCO,4,EMEF. TONICO SILVA
7319799,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,2,EE. PROF. ARACY DA SILVA FREITAS
7320266,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,2,EMEF. VERA CRUZ
7320821,MONGAGUÁ,Vereador,VOTO NULO,6,EMEF. REGINA MARIA
7322403,MONGAGUÁ,Vereador,RENATO CARBALLO LORENZO,2,EMEF. REGINA MARIA
7323022,MONGAGUÁ,Vereador,RENATO PORTELA ARAÚJO,6,EE. AGENOR DE CAMPOS
7323043,MONGAGUÁ,Vereador,JOSÉ FRANCISCO BOAVENTURA,1,EE. AGENOR DE CAMPOS
7325290,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,3,EMEF. IVONE DE ALMEIDA MONTEIRO
7325347,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,2,EMEIEF. PEQUENO PRÍNCIPE
7326277,MONGAGUÁ,Vereador,ALVARO ROBERTO LOUREIRO,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7328492,MONGAGUÁ,Vereador,RENATO PORTELA ARAÚJO,2,EMEF. JACOUB KOUKDJIAN
7328759,MONGAGUÁ,Vereador,ALVARO ROBERTO LOUREIRO,3,EMEF. FLÓRIDA MIRIM
7328960,MONGAGUÁ,Vereador,HYURI RODRIGUES BORGES,1,EMEF. FLÓRIDA MIRIM
7330034,MONGAGUÁ,Vereador,BALDUINO RODRIGUES DINIZ,3,EMEF. VERA CRUZ
7330035,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,2,EMEF. VERA CRUZ
7331047,MONGAGUÁ,Vereador,MARÍLIA APARECIDA TERRÃO,1,EE. AGENOR DE CAMPOS
7332762,MONGAGUÁ,Vereador,VANDERLEI GOMES BARBOZA,2,EMEIEF SÍTIO DO PICA PAU AMARELO
7333079,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7333080,MONGAGUÁ,Vereador,BALDUINO RODRIGUES DINIZ,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7333188,MONGAGUÁ,Vereador,SCARLETE DE SOUZA PORTELLA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
7333651,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,1,EMEF SIRANA KOUKDJIAN
7333824,MONGAGUÁ,Vereador,SISLEY LENCINI,1,EE. PROF. AIDA LEDA BAUER DAVIES
7333993,MONGAGUÁ,Vereador,DURVALENO DEUSDARA BRITO,1,EMEF. FLÓRIDA MIRIM
7334389,MONGAGUÁ,Vereador,IARA DOS SANTOS SILVA,1,EE. PROF. ARACY DA SILVA FREITAS
7334845,MONGAGUÁ,Vereador,ANTONIO EDUARDO DOS SANTOS,7,EMEF. REGINA MARIA
7334987,MONGAGUÁ,Vereador,RENATO PORTELA ARAÚJO,1,EMEIEF. PEQUENO PRÍNCIPE
7335534,MONGAGUÁ,Vereador,BALDUINO RODRIGUES DINIZ,2,EMEF. IVONE DE ALMEIDA MONTEIRO
7336748,MONGAGUÁ,Vereador,SONIA MARIA DE CAMARGO OLIVEIRA,2,EMEF SIRANA KOUKDJIAN
7338074,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,2,EMEIEF. PEQUENO PRÍNCIPE
7338179,MONGAGUÁ,Vereador,SILVIO VIANA VIEIRA,1,EMEF. VERA CRUZ
7338298,MONGAGUÁ,Vereador,SISLEY LENCINI,1,EMEF. TONICO SILVA
7339023,MONGAGUÁ,Vereador,BALDUINO RODRIGUES DINIZ,2,EMEF. PROF. PEDRO FERNANDES DANTE
7340652,MONGAGUÁ,Vereador,IONE MENGHI BRACCO,1,EE. AGENOR DE CAMPOS
7340717,MONGAGUÁ,Vereador,SONIA MARIA DE CAMARGO OLIVEIRA,1,EE. PROF. ARACY DA SILVA FREITAS
7341653,MONGAGUÁ,Vereador,SCARLETE DE SOUZA PORTELLA,1,EMEF SIRANA KOUKDJIAN
7341686,MONGAGUÁ,Vereador,DIEGO ROBERTO ALVES SAES,5,EMEF. REGINA MARIA
7342026,MONGAGUÁ,Vereador,FÁBIO CARVALHO DONATO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7343062,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,3,EE. AGENOR DE CAMPOS
7343063,MONGAGUÁ,Vereador,BALDUINO RODRIGUES DINIZ,3,EE. AGENOR DE CAMPOS
7343409,MONGAGUÁ,Vereador,VOTO NULO,25,EMEF. FLÓRIDA MIRIM
7344209,MONGAGUÁ,Vereador,VANDERLEI GOMES BARBOZA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7344554,MONGAGUÁ,Vereador,MANOEL SOARES NETO,1,EE. AGENOR DE CAMPOS
7344885,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,5,EMEF. VERA CRUZ
7345526,MONGAGUÁ,Vereador,FÁBIO CARVALHO DONATO,5,EMEF. VERA CRUZ
7346659,MONGAGUÁ,Vereador,DIEGO ROBERTO ALVES SAES,1,EMEF SIRANA KOUKDJIAN
7347177,MONGAGUÁ,Vereador,SCARLETE DE SOUZA PORTELLA,1,EE. PROF. ARACY DA SILVA FREITAS
7347346,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,5,EMEF. JACOUB KOUKDJIAN
7348801,MONGAGUÁ,Vereador,JUCILENE CRISTINA EMERENCIANO,1,EMEF. JACOUB KOUKDJIAN
7349013,MONGAGUÁ,Vereador,FÁBIO CARVALHO DONATO,1,EMEF. VERA CRUZ
7350522,MONGAGUÁ,Vereador,MARIA DO ROSARIO LISBOA GONÇALVES,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7351013,MONGAGUÁ,Vereador,VOTO BRANCO,12,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7351395,MONGAGUÁ,Vereador,VOTO NULO,8,EMEF. VERA CRUZ
7351536,MONGAGUÁ,Vereador,ARGEO ARIAS RODRIGUES FILHO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7352565,MONGAGUÁ,Vereador,BALDUINO RODRIGUES DINIZ,6,EE. AGENOR DE CAMPOS
7352566,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,1,EE. AGENOR DE CAMPOS
7353355,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,1,EE. AGENOR DE CAMPOS
7353790,MONGAGUÁ,Vereador,ELISEU MARTINS DE JESUS GOMES,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
7354546,MONGAGUÁ,Vereador,LEONARDO MARQUES DE OLIVEIRA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
7354571,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7354572,MONGAGUÁ,Vereador,BALDUINO RODRIGUES DINIZ,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
7355351,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,2,EE. AGENOR DE CAMPOS
