,NM_MUNICIPIO,DS_CARGO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
6324691,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,65,EMEIEF CLAUDIA MARIA ANDRELLA
6324692,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,62,EMEF. PROF. PEDRO FERNANDES DANTE
6324718,MONGAGUÁ,Vereador,RENATA DE LIMA SANTANA DIAS,2,EMEF. JACOUB KOUKDJIAN
6324719,MONGAGUÁ,Vereador,RENATA DE LIMA SANTANA DIAS,1,EE. AGENOR DE CAMPOS
6325163,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,2,EMEIEF. PEQUENO PRÍNCIPE
6326168,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,4,EMEF. JACOUB KOUKDJIAN
6326173,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,2,EMEF VEREADOR GIVALDO ALVES GOMES
6326176,MONGAGUÁ,Vereador,ALEX GONÇALVES DE ARAÚJO,2,EMEF. JACOUB KOUKDJIAN
6326716,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,52,EMEIEF. PEQUENO PRÍNCIPE
6327159,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,62,EMEF. PREFEITO CASSIMIRO CORREA NETO
6328706,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,74,EMEF SIRANA KOUKDJIAN
6328707,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,65,EMEIEF CLAUDIA MARIA ANDRELLA
6330669,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,46,EMEF. PROF. PEDRO FERNANDES DANTE
6332191,MONGAGUÁ,Vereador,ADEILTON SANTIAGO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6332653,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,83,EMEIEF CLAUDIA MARIA ANDRELLA
6332654,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,69,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6332655,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,57,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6334196,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,61,EMEIEF. PEQUENO PRÍNCIPE
6334198,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,75,EMEF. FLÓRIDA MIRIM
6334199,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,72,EMEF. IVONE DE ALMEIDA MONTEIRO
6334200,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,60,EE. AGENOR DE CAMPOS
6334666,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6338659,MONGAGUÁ,Vereador,WILSON DOS SANTOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6339148,MONGAGUÁ,Vereador,CLAUDETE BATISTA DE SOUZA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6339672,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6341150,MONGAGUÁ,Vereador,GRAZIELA APARECIDA ROSA DE OLIVEIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6341153,MONGAGUÁ,Vereador,GRAZIELA APARECIDA ROSA DE OLIVEIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6341673,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6341688,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,1,EE. AGENOR DE CAMPOS
6342142,MONGAGUÁ,Vereador,ADRIANO DA SILVA JORGE,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6342677,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,3,EMEIEF CLAUDIA MARIA ANDRELLA
6348170,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,1,EMEIEF. PEQUENO PRÍNCIPE
6348175,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,3,EMEF. FLÓRIDA MIRIM
6348176,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,2,EMEF. IVONE DE ALMEIDA MONTEIRO
6348179,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,1,EE. AGENOR DE CAMPOS
6349172,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,4,EMEIEF. PEQUENO PRÍNCIPE
6349179,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,1,EMEF. FLÓRIDA MIRIM
6349195,MONGAGUÁ,Vereador,GRAZIELA APARECIDA ROSA DE OLIVEIRA,1,EMEIEF. PEQUENO PRÍNCIPE
6350188,MONGAGUÁ,Vereador,ADRIANO DA SILVA JORGE,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6350201,MONGAGUÁ,Vereador,ADRIANO DA SILVA JORGE,1,EE. AGENOR DE CAMPOS
6350668,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,4,EMEIEF. PEQUENO PRÍNCIPE
6350677,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,1,EMEF. FLÓRIDA MIRIM
6350683,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,2,EE. AGENOR DE CAMPOS
6351688,MONGAGUÁ,Vereador,ALBERTO PEREIRA DE SANTANA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6354192,MONGAGUÁ,Vereador,VALQUIRIO SANTOS PEREIRA FILHO,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6354203,MONGAGUÁ,Vereador,VALQUIRIO SANTOS PEREIRA FILHO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6354206,MONGAGUÁ,Vereador,VALQUIRIO SANTOS PEREIRA FILHO,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
6355558,MONGAGUÁ,Vereador,WILSON DOS SANTOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6359078,MONGAGUÁ,Vereador,ADRIANO DA SILVA JORGE,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6359503,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,2,EE. PROF. ARACY DA SILVA FREITAS
6359954,MONGAGUÁ,Vereador,ALBERTO PEREIRA DE SANTANA,1,EE. PROF. ARACY DA SILVA FREITAS
6359955,MONGAGUÁ,Vereador,ALBERTO PEREIRA DE SANTANA,1,EMEIEF CLAUDIA MARIA ANDRELLA
6364494,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,6,EMEF. JACOUB KOUKDJIAN
6366992,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,2,EMEF. JACOUB KOUKDJIAN
6369499,MONGAGUÁ,Vereador,VALQUIRIO SANTOS PEREIRA FILHO,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6369501,MONGAGUÁ,Vereador,VALQUIRIO SANTOS PEREIRA FILHO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6369502,MONGAGUÁ,Vereador,VALQUIRIO SANTOS PEREIRA FILHO,6,EMEF SIRANA KOUKDJIAN
6369955,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
6371965,MONGAGUÁ,Vereador,CLAUDETE BATISTA DE SOUZA,1,EMEF. BARIGUI
6378514,MONGAGUÁ,Vereador,VALQUIRIO SANTOS PEREIRA FILHO,1,EMEIEF CLAUDIA MARIA ANDRELLA
6380006,MONGAGUÁ,Vereador,RENATA DE LIMA SANTANA DIAS,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6381488,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6381493,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6381497,MONGAGUÁ,Vereador,ALEX GONÇALVES DE ARAÚJO,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6381504,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,3,EMEF. JACOUB KOUKDJIAN
6383965,MONGAGUÁ,Vereador,ALBERTO PEREIRA DE SANTANA,1,EMEIEF CLAUDIA MARIA ANDRELLA
6383971,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,1,EMEF. PROF. PEDRO FERNANDES DANTE
6385508,MONGAGUÁ,Vereador,ADRIANO DA SILVA JORGE,1,EMEF. PROF. PEDRO FERNANDES DANTE
6385983,MONGAGUÁ,Vereador,VALQUIRIO SANTOS PEREIRA FILHO,1,EMEIEF CLAUDIA MARIA ANDRELLA
6387986,MONGAGUÁ,Vereador,CLAUDETE BATISTA DE SOUZA,1,EMEIEF CLAUDIA MARIA ANDRELLA
6391470,MONGAGUÁ,Vereador,RENATA DE LIMA SANTANA DIAS,1,EE. PROF. AIDA LEDA BAUER DAVIES
6391471,MONGAGUÁ,Vereador,RENATA DE LIMA SANTANA DIAS,1,EMEF. BARIGUI
6464817,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,1,EMEF SIRANA KOUKDJIAN
6465351,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,1,EMEF SIRANA KOUKDJIAN
6469841,MONGAGUÁ,Vereador,ALBERTO PEREIRA DE SANTANA,1,EMEIEF CLAUDIA MARIA ANDRELLA
6471308,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,3,EMEIEF. PEQUENO PRÍNCIPE
6471309,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,1,EMEF. JACOUB KOUKDJIAN
6471320,MONGAGUÁ,Vereador,VALQUIRIO SANTOS PEREIRA FILHO,3,EMEF SIRANA KOUKDJIAN
6471846,MONGAGUÁ,Vereador,WILSON DOS SANTOS,1,EMEIEF CLAUDIA MARIA ANDRELLA
6472799,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,2,EMEF SIRANA KOUKDJIAN
6472800,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,1,EMEIEF. PEQUENO PRÍNCIPE
6472801,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,1,EMEF. JACOUB KOUKDJIAN
6472815,MONGAGUÁ,Vereador,GRAZIELA APARECIDA ROSA DE OLIVEIRA,1,EMEF SIRANA KOUKDJIAN
6472818,MONGAGUÁ,Vereador,GRAZIELA APARECIDA ROSA DE OLIVEIRA,1,EE. PROF. AIDA LEDA BAUER DAVIES
6472825,MONGAGUÁ,Vereador,GRAZIELA APARECIDA ROSA DE OLIVEIRA,2,EMEF. JACOUB KOUKDJIAN
6473332,MONGAGUÁ,Vereador,ADRIANO DA SILVA JORGE,1,EMEF SIRANA KOUKDJIAN
6473337,MONGAGUÁ,Vereador,ADRIANO DA SILVA JORGE,1,EMEF. JACOUB KOUKDJIAN
6474309,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,1,EMEIEF. PEQUENO PRÍNCIPE
6474310,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,3,EMEF. JACOUB KOUKDJIAN
6474311,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,4,EMEF. JACOUB KOUKDJIAN
6479759,MONGAGUÁ,Vereador,ADEILTON SANTIAGO,1,EMEF. TONICO SILVA
6481267,MONGAGUÁ,Vereador,RENATA DE LIMA SANTANA DIAS,1,EE. PROF. ARACY DA SILVA FREITAS
6481301,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,3,EMEF SIRANA KOUKDJIAN
6481302,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,1,EMEF. FLÓRIDA MIRIM
6481754,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6482776,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,3,EMEF SIRANA KOUKDJIAN
6482799,MONGAGUÁ,Vereador,ALEX GONÇALVES DE ARAÚJO,1,EMEF. TONICO SILVA
6483760,MONGAGUÁ,Vereador,ADRIANO DA SILVA JORGE,1,EMEF SIRANA KOUKDJIAN
6483761,MONGAGUÁ,Vereador,ADRIANO DA SILVA JORGE,1,EMEIEF CLAUDIA MARIA ANDRELLA
6483772,MONGAGUÁ,Vereador,ADRIANO DA SILVA JORGE,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6484260,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,1,EMEF SIRANA KOUKDJIAN
6484261,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,2,EMEF. FLÓRIDA MIRIM
6485263,MONGAGUÁ,Vereador,ALBERTO PEREIRA DE SANTANA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6488273,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,2,EMEIEF. PEQUENO PRÍNCIPE
6488741,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,1,EMEF SIRANA KOUKDJIAN
6490724,MONGAGUÁ,Vereador,FABIO DO CARMO CEZAR,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6491200,MONGAGUÁ,Vereador,CLAUDETE BATISTA DE SOUZA,1,EMEIEF CLAUDIA MARIA ANDRELLA
6491201,MONGAGUÁ,Vereador,CLAUDETE BATISTA DE SOUZA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6491247,MONGAGUÁ,Vereador,ALEXANDRE NADDEO,1,EE. PROF. ARACY DA SILVA FREITAS
6492250,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6494149,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,1,EMEIEF CLAUDIA MARIA ANDRELLA
6494152,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6494161,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
6494166,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
6494186,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,5,EMEF. IVONE DE ALMEIDA MONTEIRO
6494632,MONGAGUÁ,Vereador,ALBERTO PEREIRA DE SANTANA,1,EE. AGENOR DE CAMPOS
6494658,MONGAGUÁ,Vereador,RENATA DE LIMA SANTANA DIAS,1,EE. AGENOR DE CAMPOS
6494659,MONGAGUÁ,Vereador,RENATA DE LIMA SANTANA DIAS,1,EE. AGENOR DE CAMPOS
6495162,MONGAGUÁ,Vereador,ADRIANO DA SILVA JORGE,1,EMEF. BARIGUI
6495650,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,1,EMEIEF CLAUDIA MARIA ANDRELLA
6495659,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6497123,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,2,EE. AGENOR DE CAMPOS
6497128,MONGAGUÁ,Vereador,ALEX GONÇALVES DE ARAÚJO,1,EE. AGENOR DE CAMPOS
6497608,MONGAGUÁ,Vereador,VALQUIRIO SANTOS PEREIRA FILHO,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6497657,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
6498128,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,10,EMEF. PREFEITO CASSIMIRO CORREA NETO
6498138,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,6,EMEF. IVONE DE ALMEIDA MONTEIRO
6498156,MONGAGUÁ,Vereador,WILSON DOS SANTOS,1,EE. AGENOR DE CAMPOS
6499098,MONGAGUÁ,Vereador,MARIA EUNICE OLIVEIRA DOS SANTOS,2,EMEF. IVONE DE ALMEIDA MONTEIRO
6502601,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
6503578,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
6503596,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,5,EMEF. IVONE DE ALMEIDA MONTEIRO
6504047,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,2,EMEF. PROF. PEDRO FERNANDES DANTE
6504061,MONGAGUÁ,Vereador,GRAZIELA APARECIDA ROSA DE OLIVEIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
6504062,MONGAGUÁ,Vereador,GRAZIELA APARECIDA ROSA DE OLIVEIRA,1,EMEF. PROF. PEDRO FERNANDES DANTE
6504584,MONGAGUÁ,Vereador,ADRIANO DA SILVA JORGE,1,EMEF. PROF. PEDRO FERNANDES DANTE
6505554,MONGAGUÁ,Vereador,VALQUIRIO SANTOS PEREIRA FILHO,1,EE. PROF. ARACY DA SILVA FREITAS
6505556,MONGAGUÁ,Vereador,VALQUIRIO SANTOS PEREIRA FILHO,4,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6508037,MONGAGUÁ,Vereador,RENATA DE LIMA SANTANA DIAS,3,EE. AGENOR DE CAMPOS
6508540,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,11,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6508544,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,16,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6508546,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,12,EMEF. JACOUB KOUKDJIAN
6508548,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
6508549,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
6509074,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,2,EE. AGENOR DE CAMPOS
6510983,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,7,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6510984,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6510991,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EMEF. JACOUB KOUKDJIAN
6510995,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6510999,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6511001,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6511005,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,3,EMEF. JACOUB KOUKDJIAN
6511009,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,5,EMEF. IVONE DE ALMEIDA MONTEIRO
6511389,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,5,EMEF. IVONE DE ALMEIDA MONTEIRO
6511866,MONGAGUÁ,Vereador,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6512689,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,2,EE. PROF. ARACY DA SILVA FREITAS
6512690,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,1,EE. PROF. ARACY DA SILVA FREITAS
6512695,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,1,EMEIEF CLAUDIA MARIA ANDRELLA
6512702,MONGAGUÁ,Vereador,GRAZIELA APARECIDA ROSA DE OLIVEIRA,1,EE. PROF. ARACY DA SILVA FREITAS
6513130,MONGAGUÁ,Vereador,ADRIANO DA SILVA JORGE,3,EE. PROF. ARACY DA SILVA FREITAS
6514914,MONGAGUÁ,Vereador,GILVAN NUNES SOARES,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6515730,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,7,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6515731,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6515746,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,1,EMEF. JACOUB KOUKDJIAN
6515756,MONGAGUÁ,Vereador,ADEILTON SANTIAGO,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6515764,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,4,EMEF. IVONE DE ALMEIDA MONTEIRO
6515778,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,6,EMEF. IVONE DE ALMEIDA MONTEIRO
6517482,MONGAGUÁ,Vereador,FABIO DO CARMO CEZAR,2,EMEF. BARIGUI
6517483,MONGAGUÁ,Vereador,FABIO DO CARMO CEZAR,1,EMEIEF. PEQUENO PRÍNCIPE
6518787,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6519627,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,2,EMEF VEREADOR GIVALDO ALVES GOMES
6519683,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,9,EE. PROF. AIDA LEDA BAUER DAVIES
6519687,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,5,EMEF. BARIGUI
6519688,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,4,EMEIEF. PEQUENO PRÍNCIPE
6520089,MONGAGUÁ,Vereador,CLAUDETE BATISTA DE SOUZA,1,EE. PROF. ARACY DA SILVA FREITAS
6520109,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,2,EE. AGENOR DE CAMPOS
6520110,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,2,EMEF. JACOUB KOUKDJIAN
6522012,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,2,EE. PROF. AIDA LEDA BAUER DAVIES
6522529,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,2,EMEF. BARIGUI
6522534,MONGAGUÁ,Vereador,ALDENI DOS SANTOS COSTA,1,EE. AGENOR DE CAMPOS
6524987,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,6,EMEF SIRANA KOUKDJIAN
6525451,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,15,EE. PROF. AIDA LEDA BAUER DAVIES
6525454,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,6,EMEF. IVONE DE ALMEIDA MONTEIRO
6525942,MONGAGUÁ,Vereador,ELI DE SOUZA SILVA,2,EMEIEF. PEQUENO PRÍNCIPE
6525948,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,3,EMEF SIRANA KOUKDJIAN
6525952,MONGAGUÁ,Vereador,ELIANE MARÇAL LOPES,1,EMEF SIRANA KOUKDJIAN
6526430,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,3,EMEF SIRANA KOUKDJIAN
6526431,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,2,EMEF SIRANA KOUKDJIAN
6526436,MONGAGUÁ,Vereador,GRAZIELA APARECIDA ROSA DE OLIVEIRA,1,EMEF SIRANA KOUKDJIAN
6528451,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EMEF SIRANA KOUKDJIAN
6528474,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EE. PROF. AIDA LEDA BAUER DAVIES
6528475,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,2,EMEF. IVONE DE ALMEIDA MONTEIRO
6528917,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,10,EMEF SIRANA KOUKDJIAN
6528933,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,14,EE. PROF. AIDA LEDA BAUER DAVIES
6528936,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,11,EMEF. IVONE DE ALMEIDA MONTEIRO
6529439,MONGAGUÁ,Vereador,MARIA EUNICE OLIVEIRA DOS SANTOS,3,EMEF SIRANA KOUKDJIAN
6529456,MONGAGUÁ,Vereador,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EE. PROF. AIDA LEDA BAUER DAVIES
6529457,MONGAGUÁ,Vereador,MARIA EUNICE OLIVEIRA DOS SANTOS,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6530915,MONGAGUÁ,Vereador,JOSE ENILDO DE SOUZA,1,EMEF. TONICO SILVA
6533510,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,43,EMEF. PREFEITO CASSIMIRO CORREA NETO
6533511,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,70,EMEIEF CLAUDIA MARIA ANDRELLA
6533512,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,68,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6533513,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,59,EMEF. FLÓRIDA MIRIM
6533926,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,3,EMEF SIRANA KOUKDJIAN
6533956,MONGAGUÁ,Vereador,CLAUDETE BATISTA DE SOUZA,1,EMEF. FLÓRIDA MIRIM
6533957,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,10,EE. PROF. AIDA LEDA BAUER DAVIES
6533959,MONGAGUÁ,Vereador,RENATO CARVALHO DONATO,4,EMEF. IVONE DE ALMEIDA MONTEIRO
6536118,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,65,EMEIEF CLAUDIA MARIA ANDRELLA
6536123,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,72,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6536124,MONGAGUÁ,Prefeito,RAFAEL LUIZ REDO GARCIA,57,EE. AGENOR DE CAMPOS
6537404,MONGAGUÁ,Vereador,ELAINE ALVES DE ARRUDA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
6537405,MONGAGUÁ,Vereador,ELAINE ALVES DE ARRUDA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6538277,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,7,EMEF. PROF. PEDRO FERNANDES DANTE
6538279,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,21,EE. PROF. ARACY DA SILVA FREITAS
6538296,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,7,EE. AGENOR DE CAMPOS
6540958,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EMEF. PROF. PEDRO FERNANDES DANTE
6540959,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EE. PROF. ARACY DA SILVA FREITAS
6540962,MONGAGUÁ,Vereador,GILMAR AGUIAR FREITAS,1,EE. AGENOR DE CAMPOS
6541417,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,4,EMEF. PROF. PEDRO FERNANDES DANTE
6541418,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,22,EE. PROF. ARACY DA SILVA FREITAS
